Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type,Machine failure,Product ID,UDI
291.64652946740244,306.01659231222186,1628.375812295554,31.96590540207563,147.38040231819232,M,0,1219,1219
321.4514912777339,330.55152780415557,1423.3810157680412,45.03636636177861,145.76980387292224,H,0,1220,1220
288.1240158097049,327.9894935938238,1315.3855207368845,40.3301587693486,1.7006283481908469,H,0,1221,1221
303.0982071022703,309.51584658846076,1446.1012488592028,38.328639158371644,44.12478166205085,H,0,1222,1222
306.337768809321,308.69372910785273,1484.7443696520834,41.46235279022361,98.38170293297345,L,0,1223,1223
304.137990974515,338.1981182413151,1167.6838021644016,45.91289589293473,84.00694133265642,L,0,1224,1224
298.14712341122294,317.81134180538066,1672.066511883344,46.68248123941353,183.71469597692192,M,0,1225,1225
298.70179300266574,305.08290310185214,946.5349154795204,50.94166835615131,71.94817390050463,M,0,1226,1226
300.4381147197911,288.6097282431932,2042.9633878972643,58.200348127674395,187.39674296719247,M,0,1227,1227
298.5299799837151,315.90809827247114,1800.3758267592639,39.78637627558523,91.88586367850621,L,0,1228,1228
309.6387911679491,322.43985658874294,1447.7982551655373,34.789110378690836,192.87057932803316,M,0,1229,1229
322.1052300159135,300.52522713229536,1501.8852721127546,46.135361291851886,147.47096200497222,M,0,1230,1230
294.42508214992165,314.3680413270705,1560.5943747174567,28.5574518373538,165.86691832643118,H,0,1231,1231
286.3019702042092,304.54640057627455,1382.1679224022116,33.212958678883886,20.9753776698002,H,0,1232,1232
299.11717951648745,307.239514012015,1538.5238295173872,49.993809463927896,117.22828664847356,M,0,1233,1233
325.79709337654316,272.68266913656504,1471.2000044596678,38.75871625182296,28.540071965870162,M,0,1234,1234
291.96325432030267,306.67327894425796,1481.1454565538068,27.91807541641961,59.524200410194815,M,0,1235,1235
316.3911680544407,324.54053953612083,1536.2922126961278,25.10196934634826,124.71308123345362,M,0,1236,1236
316.7770081407644,300.52896166650163,1237.294440329201,40.48716679393807,145.24514093877815,M,0,1237,1237
294.46411758292004,310.78789552322974,1507.9139448267297,51.4189653696801,7.836756402250167,M,0,1238,1238
305.6898307918527,298.6607393996212,1532.6895493234954,51.28545777531186,106.18874621447294,L,0,1239,1239
316.2839662312854,315.40662514439157,1525.7699242711828,41.10880502892837,113.06279725797728,M,0,1240,1240
296.20872259012515,306.7521520369574,1456.833848912769,60.08909419096128,15.765599422040232,L,0,1241,1241
297.96419639897636,295.9113768897699,1727.5715551938742,38.95179634059537,100.13760684015271,L,0,1242,1242
294.18319086051355,329.9882720149769,1429.2694890236899,38.61432376602589,142.7684560099653,M,0,1243,1243
289.8524326930713,323.9339802029832,1545.465181364638,14.325640902610001,10.645456975106192,L,0,1244,1244
293.5072245493399,300.9263985410774,1759.4595067851092,35.52637050838784,152.0535552647924,M,0,1245,1245
287.7605973323774,317.46682464126667,1484.1247719959376,48.52015034908494,115.28530098082737,L,0,1246,1246
300.3408346825923,318.0611800423057,1542.8926534935104,55.63961336859704,166.64544165435817,M,0,1247,1247
292.3002676894136,319.63451852516766,1480.7230727370206,31.697653663327156,43.612514570813985,H,0,1248,1248
302.3378591179075,284.58616156007383,1747.4739587127199,44.62252329293049,166.6547368426237,M,0,1249,1249
284.4410435379637,325.0990981154894,1448.455087682741,50.46879032323288,18.912195053493598,M,0,1250,1250
303.3088023221446,301.454515556114,1756.670915457641,40.11208153195899,80.76593928893428,H,0,1251,1251
308.33528961608926,304.632580998381,1479.2824210705871,17.167195424727698,39.8969583049297,M,0,1252,1252
280.06264357428546,349.568226283903,1328.1080553103966,42.47289999574252,175.20416645817483,L,0,1253,1253
303.74056569847573,314.5281007108152,1635.8746341148242,47.61430624060893,140.98396326035476,L,0,1254,1254
312.2766899247329,304.20516286829235,1439.0664332488689,30.52577104981541,5.0723554321456366,M,0,1255,1255
287.90358981308793,276.9205844086614,1624.1001798198324,37.45845469125613,1.9046711227912239,M,0,1256,1256
316.72572386837703,330.8464620091953,954.1191230152532,28.445039578712358,58.249850896333946,L,0,1257,1257
304.1901900936605,289.82185493787097,1501.0410523789892,14.298524514196473,28.656622856113078,H,0,1258,1258
292.9498814424159,294.94841644750744,1408.0789402485038,50.270044117876566,126.06089551203917,L,0,1259,1259
299.44230922342297,305.0297155136823,1287.3482626937443,39.96251466198149,132.75938677651195,H,0,1260,1260
305.5832691252172,331.2461768755044,1389.3517996320402,55.97674996704983,188.3901807322735,H,0,1261,1261
300.7600539141241,321.5985997999864,1385.2593711414697,48.57322191906177,190.40798490916816,H,0,1262,1262
305.3875599244637,307.6324373523961,1490.4028410298838,36.45790238334551,131.77934108226913,H,0,1263,1263
290.7932640692063,314.6243809545823,1226.5347077430088,39.168193398955914,1.1350225705417438,L,0,1264,1264
301.6936082403608,300.99421460693344,1563.2547560519426,45.66177390770172,71.79958331392287,M,0,1265,1265
285.8628550309502,312.0948053434803,1773.2429570411575,49.668834167557435,102.62830264945325,L,0,1266,1266
298.887739386513,311.1000511716721,1556.1856993895653,43.226706307420116,99.83595130169319,H,0,1267,1267
290.9609235853521,324.5315484352203,1661.7977218458018,51.05593145289484,120.66812590044533,M,0,1268,1268
292.64470057410233,324.5076718365842,1718.9124909227592,37.033312633255285,192.1102965609521,M,0,1269,1269
312.36093175210436,317.40966073308465,1747.2979024368353,30.028564532143136,177.03853839103076,H,0,1270,1270
310.91310120594267,304.5647866368085,1874.027738564261,39.3519074643887,21.781606690097654,L,0,1271,1271
306.09138120907176,321.1273344158519,1400.159600344814,42.05184890736183,53.19607827867865,L,0,1272,1272
289.0768723532742,308.6204730069543,1356.3032029677768,27.984646052607133,166.62188348392726,M,0,1273,1273
296.835915503052,293.771284469303,1656.693129664947,26.63277915853378,164.8613817638414,M,0,1274,1274
312.1309769997918,303.95068312133594,1641.65324393148,44.47386296473427,55.07414482433419,M,0,1275,1275
301.417169136399,311.2679047567649,1655.1350599231378,35.93643148629577,146.1176061372239,M,0,1276,1276
323.1932953998169,323.6532367549712,1877.8564908500505,38.34159094337998,134.40747574357147,H,0,1277,1277
303.9331783939437,307.2470774176427,1502.273981759699,36.40307334299177,94.7047929939923,L,0,1278,1278
301.92049116490034,291.8620193314059,1585.2313119292369,55.20600901763212,40.29099053580587,M,0,1279,1279
296.90883535797497,310.8511252494523,1303.922349703305,52.61761160395,177.72863617881725,M,0,1280,1280
301.3354090478228,311.7018406008483,1927.0642247951916,27.62646309960832,135.57023686136696,M,0,1281,1281
298.47530163619456,312.7875644335413,1432.6910157581779,34.67206786919553,33.79858497567494,M,0,1282,1282
307.0810867668859,323.79807273931647,1438.356814367834,48.50004267969593,140.96046896817217,L,0,1283,1283
309.5670231679458,325.2838486013485,1430.6500217983514,46.01936237103242,148.286743915396,L,0,1284,1284
292.1401053949205,301.086836914275,1371.0208282711324,39.585420376702146,177.37605702420814,L,0,1285,1285
286.68767046442224,300.7578481292658,1354.11259023047,28.623997950357648,44.567851048386984,M,0,1286,1286
281.637946268967,294.3970193356679,1395.259143422095,33.17459953846454,197.7508210826813,L,0,1287,1287
305.0799132691254,320.48223505420714,1226.840814389811,34.832324324537105,30.678684505384247,M,0,1288,1288
288.96633393826124,331.73230162506576,1342.9364159473523,42.76994331119101,120.13777837191661,L,0,1289,1289
278.47109407047515,305.27377108136614,1889.792622289524,57.03727154697238,131.43530105469569,M,0,1290,1290
303.88578604530966,306.37854152912513,1647.1310287282738,33.13119765211872,83.79057905317211,H,0,1291,1291
324.9299951743279,332.00173835348465,1685.1808353455435,29.739647524447598,95.00754175407731,M,0,1292,1292
299.93929088460106,317.58336779822514,1735.441757483383,38.914135231720564,178.1820193444275,M,0,1293,1293
308.3849077445164,316.5435355720158,1866.8269128724783,50.317389805140586,129.05484593309237,H,0,1294,1294
300.81829358547566,292.1362524103941,1145.7154897112312,25.531170332392968,99.40019164693726,M,0,1295,1295
299.01110346808855,320.1809210391913,1254.0233769426918,54.53634150874948,25.669912486704938,H,0,1296,1296
309.1907648298777,296.0629548923536,1339.255267821063,38.27968637884331,1.4675250446269272,L,0,1297,1297
297.0972545581135,292.98969721097563,1406.0540407020806,32.65679997686626,24.993723630366695,H,0,1298,1298
302.673923140719,304.79842634849933,1439.8861218829502,23.998107132378404,191.23691349530108,M,0,1299,1299
303.21697806196016,301.21310914826967,1410.604489438792,47.065207734206275,152.81735659826614,L,0,1300,1300
293.3190954635695,306.6760045842244,1543.8617826264108,38.28828804758465,193.42326550204956,H,0,1301,1301
309.92042349536524,288.3852754821262,1507.0590781490432,41.707054827545065,7.141741941634372,H,0,1302,1302
298.2504024330459,324.3822445970151,1355.43304096435,30.991882589886362,136.04408077172786,M,0,1303,1303
292.44254840507153,326.91529441774645,1064.890244602486,36.80903965748976,8.858705280683598,H,0,1304,1304
305.36509843570406,280.7898628878878,1301.4262589242603,35.13418753645262,156.41129377376464,L,0,1305,1305
291.0153201820896,324.67686708499826,1390.152269337485,38.99406894621792,76.19003454703885,M,0,1306,1306
300.2818115736913,297.8420705526756,1450.5841126384562,33.304476736241895,19.153072021298968,L,0,1307,1307
299.908810033558,322.8546330547418,1274.0665081378927,24.658190393127786,113.60932835750306,L,0,1308,1308
310.8589556583158,308.97330261000377,1401.8387067007159,67.28499745296607,56.024039320277616,M,0,1309,1309
304.7469823287995,310.431633461215,1273.8025223028828,26.36595752662486,131.9147883743637,M,0,1310,1310
299.74973041254856,307.2235352586817,1474.8361296903333,41.81459006942539,131.63495190275808,L,0,1311,1311
308.17766299200287,328.1819380635023,1285.381734327477,22.279721715759578,141.00149482415057,M,0,1312,1312
313.90207549017316,291.40617981212455,1330.2190687259072,20.02952563382025,198.4930157555518,L,0,1313,1313
305.5781030635186,319.11760508102515,1238.263173802172,40.978264918522676,77.33954198948108,M,0,1314,1314
300.1035261984338,326.51995247334327,1469.2998608860432,41.74367587768303,93.06309489702018,L,0,1315,1315
286.8816376764984,320.7451012081062,1326.7104460095204,52.61498990802384,160.92234020506817,H,0,1316,1316
289.34886336924626,344.8704837148513,1681.3568533350858,43.99546841015706,115.67400460437707,L,0,1317,1317
296.9477529564533,302.0657985591295,1581.1700533385797,38.50189281254209,7.451442137559927,M,0,1318,1318
293.90487797840717,324.359572338903,1486.0296263632713,30.50399755934996,168.6157040519713,L,0,1319,1319
298.13028697014556,308.4086404698787,1340.5029005312422,54.99012068233549,10.299736387608194,M,0,1320,1320
300.56649924897107,328.50109114529005,1576.1040610632606,49.28851246050224,34.16402729835686,L,0,1321,1321
305.29692754356734,309.88466506417944,1638.1401778697275,27.536705222515753,20.41599339483744,M,0,1322,1322
299.2950122194091,304.18186327206297,1528.537682440326,40.37963728210635,15.585426576224037,M,0,1323,1323
304.86501643826205,329.59108305807445,1820.740371093386,41.44052231526497,5.1369750609420395,H,0,1324,1324
300.6447441481012,302.62657091471607,1591.9274636149632,36.54346343394331,11.005542794473477,L,0,1325,1325
280.24533433646127,288.8091136164917,1682.7214435136068,47.71850485806795,88.487837835762,H,0,1326,1326
290.60664606181246,302.2472967523926,1526.7130831071956,48.31733138348177,50.57045399652278,L,0,1327,1327
298.55912444278385,319.28549419882796,1635.1328906513954,38.09514302194894,25.30737668376375,L,0,1328,1328
287.90305257158894,330.88058127380634,1340.643753466165,37.19130754202342,131.7411085453052,L,0,1329,1329
305.999287299962,311.6669406294477,1408.3203273574413,54.98958462667532,45.2223821268517,L,0,1330,1330
315.307508323437,329.7729560085104,1569.872710696476,49.32838892362237,3.789831068961891,M,0,1331,1331
312.18761851697315,289.6273761778361,1568.4198963114764,40.72360389908385,83.68395675346554,H,0,1332,1332
297.8655712906979,303.35104802773145,1601.5223645886495,23.707909609199465,62.08659839566102,L,0,1333,1333
314.9072613684995,305.6713732426885,1720.0785784557459,43.44000106305036,63.720886269298546,M,0,1334,1334
301.4866745720211,308.2816085879122,1215.0057656369177,46.98083464917668,89.0540056363123,M,0,1335,1335
296.6291402888196,311.26141582375294,1305.1094904779409,12.454783716016271,133.78278544685554,M,0,1336,1336
293.8659733645906,320.36366436088286,1545.9145282148506,42.518694483180255,123.2958240075988,M,0,1337,1337
296.97530313511874,303.3278974274426,1355.1272736393078,35.833080132042646,187.4523219577751,H,0,1338,1338
296.1182318145877,312.0854303042969,2175.5536482578723,37.791457198704485,103.54333326050428,L,0,1339,1339
301.70416222375485,309.32315664513925,1603.1439238340272,30.92619047236679,94.51398194501444,M,0,1340,1340
301.6057398104986,296.1116514416328,1484.3338302139687,38.51810709596358,42.682887043379395,L,0,1341,1341
300.03046020153414,308.29499966377847,1396.9061453832282,53.919915761813314,151.07625776963135,M,0,1342,1342
304.3693816974635,307.8451070515432,1403.967543361391,35.53601501184484,28.155155242856942,M,0,1343,1343
311.90646274786343,307.52379152495433,1506.0281322630356,49.655735587931844,98.22657796409682,M,0,1344,1344
309.49554135441326,310.4763918487218,1522.3963865242515,31.936687811203896,84.2644396774889,L,0,1345,1345
285.15102031550094,311.13510310920077,1408.6601710612974,47.58756192656039,131.66017568088066,L,0,1346,1346
274.4607886509805,303.51557231339007,1445.3695506960196,40.016558556219515,183.52429399133177,L,0,1347,1347
309.3431991123927,329.090721009569,1768.8569150469193,43.520248287892805,189.3191182996445,H,0,1348,1348
286.3312130158458,292.45779056195477,1776.9009925302068,40.07153256097487,33.559853432631684,L,0,1349,1349
297.7523459810732,299.18544837295156,1550.4067959869753,46.416252324412085,52.36344365343564,M,0,1350,1350
288.2988697394064,351.6994543633533,1231.7480545526525,14.324148820662419,162.32706399294133,L,0,1351,1351
281.9801956241998,294.43012967516154,1607.7006313278087,25.801746865424306,103.65595248983857,H,0,1352,1352
305.4146272820479,289.6936798793536,1810.8564883222052,44.170804980086444,90.60691367114637,M,0,1353,1353
307.59155160302646,321.0171511750183,1773.9562203924756,19.564616461037645,142.12509047614117,L,0,1354,1354
294.2348959927328,278.8432021933919,1646.8851705619334,34.69419644352791,120.38499052139436,H,0,1355,1355
274.0895770785509,306.4708913504134,1784.4845910571644,39.456591589633504,194.14281088426694,L,0,1356,1356
294.5375555174752,342.1873738761473,1510.6768544958043,31.71859862387103,116.7949304576534,M,0,1357,1357
303.9180400540255,286.825961167699,1625.620593966741,33.08438597306226,93.19476526945066,M,0,1358,1358
285.2108843122587,280.2705327139193,1363.844886734964,42.715822001535926,108.56347241563513,M,0,1359,1359
301.83359919779156,287.51228197063455,1558.4530912311425,50.09294955779809,161.70796333939467,H,0,1360,1360
299.84690150827004,323.47539352520477,1765.906848794105,30.415506187451918,122.53501135704417,H,0,1361,1361
305.7929149960109,326.8716507997872,1382.1153177026217,34.249418038126294,129.40961827734355,H,0,1362,1362
301.19580368414154,302.31116804532235,1327.7113141071427,32.68739026672955,194.2877760073184,H,0,1363,1363
290.2693105911844,320.24818606001605,1519.4977878047393,15.786202481227214,123.67909688509147,M,0,1364,1364
311.96571501664494,330.8538299126798,1454.6675592552,41.41711790317509,76.05704966690796,L,0,1365,1365
298.4147042697303,336.81019621644737,1629.829544214084,49.347177458284925,138.2652054025593,M,0,1366,1366
299.7269546049007,306.3049707823023,1409.3480948105916,50.166432073158816,131.89187939546227,M,0,1367,1367
290.66732040926803,275.4779242349502,1843.6879231205428,31.292336235592614,2.769527101276381,L,0,1368,1368
295.5671774880849,297.6868161638547,1242.064780407789,27.483019514798574,93.46585935716662,M,0,1369,1369
291.151972859731,303.5979370759711,1750.746957243947,40.216055475916846,148.58072057647988,H,0,1370,1370
298.27053940076576,306.1159180513241,1347.0301543383794,48.29273686566467,99.8082915442258,L,0,1371,1371
317.11708480142346,307.1821089848692,1140.8034530831953,41.54850448310384,155.9242271870779,H,0,1372,1372
286.2809885706864,326.78341896896006,1547.5750312697735,42.893046358737614,90.17673928552287,M,0,1373,1373
283.8643860212326,329.11642640031374,1449.0784027972234,51.41830927736233,196.66431952744713,L,0,1374,1374
314.7117032749361,307.42489519112826,1278.0781264193938,32.60863440769297,58.578317840777736,H,0,1375,1375
297.90676322848134,326.4772731407773,1163.7246216569472,37.800299133269704,18.42452162921471,H,0,1376,1376
293.3092726134008,315.36492049946634,1498.3278425457086,56.34605511761202,86.00236023081946,L,0,1377,1377
310.39904687396074,310.96758959293857,1695.1673783247636,38.03188876902373,108.34180497478381,M,0,1378,1378
293.9438446026314,323.5981623566495,1616.990698617289,27.326630340334287,69.8187463364923,M,0,1379,1379
318.2600971354694,311.08378072356874,1511.341329767853,33.30643903749705,48.456232023591795,H,0,1380,1380
306.77925871339266,340.86716765646645,1595.769514643547,30.618201487787577,134.4117382770978,L,0,1381,1381
295.12088591854297,288.4238324980816,1494.5571735244287,43.571625857012705,75.42501997125042,L,0,1382,1382
321.57308213265503,302.2724365136197,1214.0551513939258,31.040529964112213,126.27370582012738,M,0,1383,1383
293.94285076996664,308.10221654569074,1215.8212029553113,42.71034252861244,155.81428971975518,M,0,1384,1384
307.42095372009305,316.59179035686986,1459.3662942030642,32.6393478145935,152.20052555200473,M,0,1385,1385
302.9929258040649,329.0194073065463,1467.8693427267851,18.76621461601772,75.06186212713826,H,0,1386,1386
313.01741289398797,309.63402149145764,1670.196535701353,43.06619786981922,113.57964579003495,H,0,1387,1387
315.61511196726855,288.6665552574069,1651.4608447549494,41.48463681546889,89.93164488854848,H,0,1388,1388
300.3200414906577,322.63770844682506,1621.02660315179,45.177578157088405,174.16105054193204,L,0,1389,1389
292.46582129653814,321.3243814921295,1443.9434573845638,33.27012780834743,175.75169595999984,H,0,1390,1390
304.59972142939114,280.8721201093089,1223.8695659779721,32.20455524640624,68.74831657760735,M,0,1391,1391
293.22284630247896,309.942937994938,1582.4142274132048,44.01466858481545,18.347489575746145,L,0,1392,1392
320.13387247526623,286.1478725397955,1605.0338626524338,55.190195725309806,33.516496664803896,M,0,1393,1393
301.3653533108274,300.0302335374691,1022.2937075044629,40.11168009506328,73.40034842617675,L,0,1394,1394
296.3467844868789,296.457866095558,1333.1323626834674,44.24585096047145,112.84999095259813,M,0,1395,1395
301.8468030586491,322.1389704736298,1361.7891245212209,36.784123155742925,131.35740219288584,M,0,1396,1396
286.52873710470305,311.7524526125828,1523.6700402246872,24.563694781263152,66.27420925720004,M,0,1397,1397
290.28385961489346,290.7161349886596,1339.3279134468612,49.67429419154058,133.49982392479717,L,0,1398,1398
312.00413907944426,323.2009894443601,1492.373086235072,49.08414239086162,187.5479967347512,M,0,1399,1399
293.43105721028604,288.49291264107376,1457.8930119294016,47.10774025175194,130.4028254337901,L,0,1400,1400
289.5308901731806,314.95170685706415,1468.1701056924544,38.18054561657581,31.71304588887025,H,0,1401,1401
305.3665275252729,297.78983996062664,1356.7211412598508,45.970560997385405,115.93378259552551,M,0,1402,1402
311.85704154662994,304.5148437620422,1372.2029891866646,48.937617973878304,108.37910335339656,L,0,1403,1403
307.1895331066507,317.56406122057575,1283.9465880438615,56.20158684956707,174.14002217968414,L,0,1404,1404
309.96047685805814,317.8217409858929,1576.0134881147665,49.88526104647442,70.06061104259487,M,0,1405,1405
292.4320491143054,330.0545361033394,1614.2205257182736,40.63821225033639,84.58912201133599,M,0,1406,1406
285.78189333258155,308.7661945049282,1345.8764099749321,26.917467445756284,119.73181109729873,M,0,1407,1407
315.01333651955485,314.5967629444501,1804.128019203409,41.55658297671741,104.88506234840509,L,0,1408,1408
296.77320161157866,303.4339401639351,1437.0797105115903,42.565773958493075,143.80331848103484,M,0,1409,1409
297.4916698354495,312.72984823934195,1806.037124759312,47.09029775318304,8.077798182499162,L,0,1410,1410
313.2819414184906,316.59229072012766,1371.5745652336793,53.53891859323426,112.70320384139197,M,0,1411,1411
305.5623000940066,308.52535228818437,1094.6844446801128,39.048494879432205,24.334378600775054,H,0,1412,1412
304.5588777208161,282.94374273861257,1580.4395649824703,61.00987189813112,63.04179850394427,M,0,1413,1413
321.65002344901086,314.97206344496345,1549.7090210237975,22.407129799594227,132.32537230647807,L,0,1414,1414
293.5648176961986,315.46842216033184,1506.8787590615166,44.19341872461625,31.48284011843554,H,0,1415,1415
309.2784012808124,299.79739785478074,1371.5535043112022,32.01479607815972,61.76836710092577,L,0,1416,1416
300.5701312489708,290.73419445891227,1493.0855549028363,20.92778000311197,140.6012965670624,M,0,1417,1417
302.6859227886326,332.1381872575595,1397.7481084260946,37.982256237008414,130.16104850536678,M,0,1418,1418
315.2846842641253,317.37168266341604,1439.5300867336498,25.428273015790435,18.20793384194761,L,0,1419,1419
305.07835756289626,306.56378453617435,1668.3264511530151,38.385721019671834,115.45369869846478,L,0,1420,1420
305.3829607904963,292.9445067527877,1536.8434459060186,40.347692480944566,29.45089238372789,L,0,1421,1421
310.72507337309804,297.6727775736798,1621.9902774663954,51.18541409335949,50.45427574289854,H,0,1422,1422
296.35047270457113,329.5388559517935,1453.626298674842,24.924148652360625,91.84225572715575,H,0,1423,1423
291.6079033266099,312.0649291130207,1431.596530839045,49.08445165645772,21.869364659637824,M,0,1424,1424
289.55190805978964,301.74119399498943,1269.3034938222713,40.98080450279794,198.72939358371335,L,0,1425,1425
280.33643410624,317.64533846836986,1425.9926774863607,50.28849153609595,33.07391221080023,H,0,1426,1426
320.5620712994032,297.7840271883051,835.7770888821723,35.682488249688724,156.26252568572087,M,0,1427,1427
288.96791634278316,332.51264545420565,1381.955606738873,26.677554132365547,165.967769004645,M,0,1428,1428
297.7874637641423,330.2920080234509,1483.6251645618322,27.82500673784134,198.8927939792003,M,0,1429,1429
297.2318670011108,303.00138893195833,1612.7347308540313,27.08192546332884,85.73064357045368,M,0,1430,1430
303.074066978091,300.5699462945371,1446.2644244950086,44.77814152920655,174.81890402786803,M,0,1431,1431
308.15737212539295,270.7280020196158,1569.534708449,54.769220222147,191.5078878033702,M,0,1432,1432
308.6047348835975,287.7762884267295,1064.0422677219508,34.35048473344779,34.57882897893343,M,0,1433,1433
294.1692256143106,289.90795337563367,1488.63262955861,46.291352982577834,95.88721781190652,H,0,1434,1434
298.3287828621359,312.0278551148108,1164.0994414173192,24.765579418643803,12.002163771217544,M,0,1435,1435
302.825799504883,305.1064944333796,1258.3392968681335,41.80321249177299,124.14480240484032,M,0,1436,1436
297.5130887381645,289.8199676887714,1462.566890427228,46.68562616337127,116.28123137131328,L,0,1437,1437
316.0734557601999,305.7825393630316,1755.252797574711,25.518752247231316,40.825256932639434,M,0,1438,1438
304.90974951638253,317.5800572147102,1574.2413526940118,37.96116531020145,159.58055177882522,L,0,1439,1439
307.34877786049816,317.9175902487338,1503.6461994274234,47.159171404855655,7.453744552707975,L,0,1440,1440
306.6288126866741,281.50494578711675,1496.0939221065796,10.662293527705229,161.24546482551142,H,0,1441,1441
311.7347385748532,308.07604779274254,1357.2742213591066,53.354530617017424,5.329058232773476,L,0,1442,1442
301.8102155870371,289.24988834542586,1391.2033173254633,43.536793758910484,131.36576242727006,M,0,1443,1443
287.0316805204415,323.5259304571041,1585.4752090941595,47.16727647717343,15.753902782980255,H,0,1444,1444
303.9968795175264,321.7621962453025,1222.9278963111012,35.87280720805236,50.24510386246459,M,0,1445,1445
293.4864310620817,296.52959160513313,1618.6108100566041,22.772775184346447,144.38266986236715,L,0,1446,1446
294.7138331825024,298.509321963994,1422.2985865762294,45.340629563169514,56.08095992507736,M,0,1447,1447
305.8636401875509,303.0809942425254,1665.111414973913,39.17409674583488,102.23476974354695,H,0,1448,1448
312.38283071433636,276.2080990790299,1692.2186914464166,40.32115455432321,183.04965390402288,M,0,1449,1449
300.21271576736063,315.03952260160867,1165.3831974988518,50.876069851989534,9.92687080731567,M,0,1450,1450
303.0883301259896,305.90733180489804,1383.6838473545563,47.62063873862598,162.2159587471347,M,0,1451,1451
317.0221494463524,324.5526262385179,1328.8944624118753,59.212374170896126,13.054399713697906,M,0,1452,1452
302.4075317948857,293.5238617305617,1137.4544069853714,41.53854228873499,25.358968867335328,M,0,1453,1453
326.01683114180395,300.713155776251,1293.493344758118,33.08787562208883,23.86382077784217,M,0,1454,1454
305.65509645631545,287.4021211294133,1988.251169053068,38.115831530912736,198.82045664214522,M,0,1455,1455
282.3923724084418,294.9356415475862,1621.901979242488,44.15663372538606,36.03726386630668,M,0,1456,1456
307.53341621104533,292.27027005897673,1883.4575937211507,50.158565189929774,179.35236925125363,L,0,1457,1457
303.81158384882775,324.9396051826967,1665.8196880036671,25.329660485612813,198.18643258931084,L,0,1458,1458
312.89752754082747,299.52607226872914,1351.6313677983048,40.08537615179169,76.7569540824596,M,0,1459,1459
306.7318135126996,311.8626352711692,1423.6457606651913,56.09541657038369,126.20970870573709,M,0,1460,1460
298.6154401601623,304.2885489420729,1617.6872360480615,37.597911289974796,155.81825075272252,M,0,1461,1461
287.75701763710634,290.9580210098078,1587.5012406946073,49.310118548691044,78.52901636724165,M,0,1462,1462
297.90976742713974,307.47549365242537,1384.5315968583332,44.931175272160054,32.362828099561455,M,0,1463,1463
291.494795457907,318.9865499779539,1198.0013658841585,49.5586060652498,86.75254875851223,H,0,1464,1464
294.19476550195276,291.8836091118497,2157.552237477748,31.902394584000675,154.3775290005889,M,0,1465,1465
305.8857840442061,322.1366918609707,1471.7700655314388,31.945983299344192,156.15255254968062,M,0,1466,1466
316.69904504351405,297.2541861778346,1434.852221363476,40.20271892122288,46.107758434182664,M,0,1467,1467
303.94671529822983,302.7552411089074,1522.6668927810604,24.677782127596885,34.99312797814931,M,0,1468,1468
288.0411693796482,317.9602468451507,1451.4542821377943,37.30259393388342,184.11214042006995,H,0,1469,1469
304.4460266822014,300.04845764170767,1524.5457815410969,42.52876657515667,8.799806111662111,L,0,1470,1470
311.9663148664565,310.563622890038,1757.389457223284,57.84635606949772,146.94769515301738,M,0,1471,1471
293.9021709568062,305.2796375681786,1475.0903040627152,44.027181892698216,9.284277089350802,L,0,1472,1472
298.6598283332708,311.94052010055725,1267.4579121344477,46.252284708731025,167.58001017219758,L,0,1473,1473
300.14688194729194,274.28891341714757,1467.671241104278,51.64475847050006,181.0829626672204,M,0,1474,1474
292.1510168691776,282.55477277187873,1407.1196437180179,30.353424111049435,59.4838248458198,L,0,1475,1475
306.4828043384386,319.23950509070255,1784.7797874493704,38.349173376290146,14.787128703339514,M,0,1476,1476
298.79051851392217,325.55772108473576,1734.223812947514,64.25412591803892,96.13690726948572,H,0,1477,1477
304.1953244390703,296.3426994470272,1521.5050000861597,39.20877777615491,59.69260734909536,H,0,1478,1478
291.125078221979,306.339574717433,1244.2528290361488,51.16430748782207,83.42722856207581,L,0,1479,1479
295.6254169967659,314.42078879353454,1254.8215473120108,49.63737877173107,132.99709069773604,M,0,1480,1480
307.2238135782777,320.3982640248806,1503.0246523169108,25.218862856123106,41.965207189743396,H,0,1481,1481
296.27166847908234,279.5848409249373,1567.264593864256,43.10479277005933,71.39031390281727,L,0,1482,1482
317.26963851233404,296.7093962953243,1425.075436134789,41.46747472205226,156.51249805853473,M,0,1483,1483
296.003638143854,305.0113093022519,1403.9660831585531,43.29958787840435,128.75238999056432,H,0,1484,1484
302.2468472575189,320.54710295854073,1381.4401533642706,32.4588752020894,65.25509823024774,L,0,1485,1485
309.3259083187309,347.4764572558224,1495.3212079512107,28.83080488087841,132.86032005198572,H,0,1486,1486
285.81634267066966,306.5799140978542,1023.447529585387,35.23989999979149,153.0625845783933,M,0,1487,1487
282.39191188019225,288.8953380684402,1279.734674246058,39.022050029157974,118.49711619055749,L,0,1488,1488
284.74343685429903,316.03402115801947,1374.5898309105298,51.849844476003156,47.8993665002017,M,0,1489,1489
312.62584103427184,329.8149368431107,1741.500638990384,58.17310819725607,0.049058102398613634,M,0,1490,1490
294.4814185410755,311.62021181469254,1337.2372716142143,53.96597846223178,160.56982139765628,L,0,1491,1491
325.5819928566825,296.4002718226856,1536.0936283662413,48.601852107818445,164.52671106323288,M,0,1492,1492
294.3575240134261,324.3699091222003,1545.3085501861992,29.9565973770041,139.5209002788724,M,0,1493,1493
